User_ID,Experience_Level,Course_Type,Platform,Hours_Spent_Per_Week,Course_Duration_Weeks,Completion_Status,Completion_Percentage,Dropout_Reason,Satisfaction_Score
U0413,Working Professional,Tech,Skillshare,0.6238028810945768,1.6528357625566445,Completed,0.7244044615856056,No Dropout,0.682479811945827
U0414,Fresher,Non-Tech,edX,0.44246483426475797,-0.19322056196678566,In Progress,0.6501826929805231,No Dropout,-1.4110165437162188
U0415,Working Professional,Non-Tech,edX,-0.10154930622469852,-1.2700867512721201,Completed,1.763509222056761,No Dropout,-1.4110165437162188
U0416,Fresher,Tech,Skillshare,0.26112678743493917,-0.19322056196678566,Completed,1.5408439162415135,No Dropout,-0.7131844251622036
U0417,Student,Non-Tech,YouTube,-0.46422539988433614,-1.5777628053593586,Dropped,-1.0198071006338343,Time Constraint,0.682479811945827
U0418,Student,Tech,YouTube,-1.5522536808632492,1.6528357625566445,In Progress,1.206845957518642,No Dropout,-1.4110165437162188
U0419,Fresher,Non-Tech,Coursera,0.44246483426475797,-0.6547346430976434,Completed,0.42751738716527543,No Dropout,-0.7131844251622036
U0420,Student,Non-Tech,edX,-0.645563446714155,-0.8085726701412626,In Progress,0.7244044615856056,No Dropout,0.682479811945827
U0421,Fresher,Tech,Coursera,-0.46422539988433614,-0.8085726701412626,Dropped,-1.0569179849363755,No Dropout,-0.015352306608188251
U0422,Student,Tech,Coursera,1.349155068413852,0.4221315462076911,In Progress,-0.12914587737284355,No Dropout,-1.4110165437162188
U0423,Fresher,Non-Tech,Udemy,0.8051409279243956,-0.19322056196678566,Completed,1.6892874534516784,No Dropout,1.380311930499842
U0424,Working Professional,Tech,edX,1.7118311620734896,1.0374836543821677,In Progress,-0.16625676167538486,No Dropout,-0.7131844251622036
U0425,Working Professional,Tech,Skillshare,1.349155068413852,-0.3470585890104049,Dropped,-0.5373656047007976,Time Constraint,-1.4110165437162188
U0426,Fresher,Tech,Coursera,-0.46422539988433614,0.8836456273385487,In Progress,-0.31470029888554996,No Dropout,-1.4110165437162188
U0427,Student,Non-Tech,Skillshare,-0.28288735305451734,0.8836456273385487,In Progress,-0.3518111831880912,No Dropout,1.380311930499842
U0428,Student,Tech,Udemy,-0.645563446714155,-1.4239247783157394,In Progress,-0.24047853028046737,No Dropout,1.380311930499842
U0429,Student,Non-Tech,Coursera,-0.10154930622469852,-1.4239247783157394,In Progress,-0.7229200262135039,No Dropout,-0.7131844251622036
U0430,Fresher,Non-Tech,Skillshare,0.9864789747542144,-1.731600832402978,Dropped,-0.7971417948185865,Too Difficult,-0.7131844251622036
U0431,Fresher,Tech,edX,0.6238028810945768,-1.116248724228501,Completed,-0.6858091419109626,No Dropout,-0.015352306608188251
U0432,Working Professional,Tech,Skillshare,-1.5522536808632492,-1.2700867512721201,Dropped,-0.6115873733058801,No Dropout,1.380311930499842
U0433,Fresher,Non-Tech,Udemy,1.349155068413852,0.11445549212045265,Dropped,-0.8342526791211278,No Dropout,-0.015352306608188251
U0434,Student,Tech,edX,0.6238028810945768,0.4221315462076911,Completed,0.6130718086779818,No Dropout,-0.7131844251622036
U0435,Student,Tech,Udemy,-1.1895775872036116,-0.3470585890104049,Dropped,-1.3538050593567057,No Dropout,0.682479811945827
U0436,Student,Non-Tech,Udemy,-0.10154930622469852,-1.4239247783157394,Dropped,-0.6115873733058801,Time Constraint,0.682479811945827
U0437,Student,Non-Tech,YouTube,0.9864789747542144,1.6528357625566445,In Progress,0.39040650286273415,No Dropout,1.380311930499842
U0438,Working Professional,Tech,edX,0.44246483426475797,0.5759695732513103,Dropped,-0.5002547203982564,Too Difficult,-1.4110165437162188
U0439,Fresher,Tech,Coursera,-1.733591727693068,-1.4239247783157394,In Progress,1.8006201063593024,No Dropout,-1.4110165437162188
U0440,Student,Non-Tech,Coursera,-0.10154930622469852,-0.3470585890104049,Dropped,-0.6858091419109626,Too Difficult,-1.4110165437162188
U0441,Working Professional,Tech,edX,-1.5522536808632492,1.3451597084694062,Completed,-0.16625676167538486,No Dropout,0.682479811945827
U0442,Working Professional,Tech,Udemy,0.07978874060512021,1.1913216814257872,Dropped,-1.0198071006338343,No Dropout,1.380311930499842
U0443,Working Professional,Tech,Coursera,-1.733591727693068,-1.4239247783157394,In Progress,1.503733031938972,No Dropout,-0.015352306608188251
U0444,Working Professional,Tech,Coursera,1.7118311620734896,-0.5008966160540242,Completed,-0.6858091419109626,No Dropout,0.682479811945827
U0445,Student,Non-Tech,Coursera,-0.46422539988433614,-0.3470585890104049,In Progress,1.095513304611018,No Dropout,-1.4110165437162188
U0446,Fresher,Non-Tech,edX,-0.8269014935439738,0.8836456273385487,In Progress,1.3924003790313484,No Dropout,-1.4110165437162188
U0447,Student,Tech,Udemy,0.6238028810945768,1.6528357625566445,Dropped,-1.0198071006338343,Time Constraint,1.380311930499842
U0448,Working Professional,Tech,Udemy,-1.3709156340334305,1.0374836543821677,Dropped,-1.6135812494744946,Too Difficult,-0.7131844251622036
U0449,Working Professional,Non-Tech,YouTube,-0.8269014935439738,-1.4239247783157394,Completed,-0.5002547203982564,No Dropout,-0.015352306608188251
U0450,Student,Non-Tech,edX,-0.8269014935439738,-0.19322056196678566,Dropped,-1.3538050593567057,No Dropout,-1.4110165437162188
U0451,Student,Tech,YouTube,1.167817021584033,0.4221315462076911,Dropped,-0.6115873733058801,Too Difficult,-0.015352306608188251
U0452,Student,Non-Tech,Skillshare,0.07978874060512021,-0.8085726701412626,Completed,0.42751738716527543,No Dropout,0.682479811945827
U0453,Working Professional,Tech,Skillshare,-1.008239540373793,1.1913216814257872,In Progress,1.577954800544055,No Dropout,-1.4110165437162188
U0454,Student,Tech,edX,-0.46422539988433614,-1.116248724228501,In Progress,1.3181786104262658,No Dropout,-0.7131844251622036
U0455,Fresher,Tech,YouTube,-0.10154930622469852,0.4221315462076911,Dropped,-1.5764703651719532,No Dropout,1.380311930499842
U0456,Fresher,Non-Tech,edX,-1.1895775872036116,-1.4239247783157394,Dropped,-0.6115873733058801,No Dropout,1.380311930499842
U0457,Working Professional,Non-Tech,Skillshare,1.7118311620734896,1.4989977355130255,Completed,1.615065684846596,No Dropout,-0.015352306608188251
U0458,Fresher,Non-Tech,edX,-0.46422539988433614,0.4221315462076911,Dropped,-0.6858091419109626,Time Constraint,0.682479811945827
U0459,Student,Non-Tech,Coursera,-1.1895775872036116,0.8836456273385487,Completed,1.8006201063593024,No Dropout,-0.7131844251622036
U0460,Student,Non-Tech,edX,1.167817021584033,-0.19322056196678566,Completed,-0.6115873733058801,No Dropout,1.380311930499842
U0461,Student,Non-Tech,Udemy,0.44246483426475797,1.1913216814257872,Completed,-0.20336764597792617,No Dropout,0.682479811945827
U0462,Working Professional,Non-Tech,YouTube,-0.46422539988433614,1.0374836543821677,In Progress,1.058402420308477,No Dropout,0.682479811945827
U0463,Working Professional,Tech,YouTube,-1.008239540373793,-0.5008966160540242,In Progress,0.31618473425765165,No Dropout,1.380311930499842
U0464,Fresher,Non-Tech,edX,0.07978874060512021,1.3451597084694062,In Progress,1.763509222056761,No Dropout,-0.7131844251622036
U0465,Student,Non-Tech,YouTube,0.44246483426475797,-1.731600832402978,Dropped,-1.6878030180795773,Too Difficult,1.380311930499842
U0466,Working Professional,Non-Tech,YouTube,-1.1895775872036116,0.7298076002949295,Completed,1.095513304611018,No Dropout,0.682479811945827
U0467,Fresher,Tech,Coursera,1.5304931152436707,1.1913216814257872,Dropped,-0.6858091419109626,Time Constraint,-0.7131844251622036
U0468,Working Professional,Non-Tech,Coursera,-0.8269014935439738,-0.19322056196678566,Completed,1.763509222056761,No Dropout,-0.015352306608188251
U0469,Fresher,Tech,edX,0.07978874060512021,1.1913216814257872,In Progress,1.6521765691491372,No Dropout,1.380311930499842
U0470,Student,Non-Tech,Coursera,-0.28288735305451734,-1.2700867512721201,In Progress,-0.7600309105160452,No Dropout,-0.015352306608188251
U0471,Working Professional,Non-Tech,YouTube,-0.28288735305451734,-0.6547346430976434,Dropped,-1.4651377122643294,Time Constraint,-0.015352306608188251
U0472,Working Professional,Non-Tech,Coursera,0.6238028810945768,-1.731600832402978,In Progress,-0.24047853028046737,No Dropout,1.380311930499842
U0473,Fresher,Tech,Skillshare,0.44246483426475797,0.2682935191640719,Completed,0.1677411970474865,No Dropout,1.380311930499842
U0474,Working Professional,Non-Tech,edX,0.44246483426475797,-0.19322056196678566,Dropped,-0.9084744477262102,No Dropout,1.380311930499842
U0475,Fresher,Non-Tech,Coursera,-1.008239540373793,0.11445549212045265,In Progress,-0.09203499307030236,No Dropout,-0.015352306608188251
U0476,Working Professional,Tech,Udemy,1.7118311620734896,0.2682935191640719,Completed,-0.24047853028046737,No Dropout,-0.7131844251622036
U0477,Fresher,Non-Tech,Skillshare,1.349155068413852,-1.731600832402978,In Progress,-0.2775894145830087,No Dropout,-0.015352306608188251
U0478,Student,Non-Tech,YouTube,-1.3709156340334305,-0.03938253492316646,Completed,0.7986262301906881,No Dropout,0.682479811945827
U0479,Student,Non-Tech,YouTube,-0.46422539988433614,-0.03938253492316646,Dropped,-0.5373656047007976,Time Constraint,-0.7131844251622036
U0480,Fresher,Tech,edX,0.07978874060512021,0.4221315462076911,Dropped,-0.6486982576084214,Lost Interest,-1.4110165437162188
U0481,Working Professional,Tech,Udemy,0.8051409279243956,0.7298076002949295,Dropped,-1.6878030180795773,Time Constraint,1.380311930499842
U0482,Student,Non-Tech,edX,1.167817021584033,-0.3470585890104049,Completed,0.01929765983732137,No Dropout,-0.7131844251622036
U0483,Working Professional,Tech,Skillshare,0.44246483426475797,0.7298076002949295,Completed,1.0212915360059358,No Dropout,-0.015352306608188251
U0484,Working Professional,Tech,YouTube,-1.5522536808632492,-0.3470585890104049,In Progress,-0.12914587737284355,No Dropout,-1.4110165437162188
U0485,Student,Non-Tech,edX,-1.008239540373793,1.4989977355130255,Dropped,-1.5022485965668706,No Dropout,1.380311930499842
U0486,Student,Non-Tech,YouTube,-0.645563446714155,-1.2700867512721201,Completed,-0.017813224465219737,No Dropout,0.682479811945827
U0487,Fresher,Non-Tech,Coursera,-0.10154930622469852,-0.6547346430976434,Dropped,-1.5022485965668706,Time Constraint,-0.015352306608188251
U0488,Student,Tech,YouTube,0.9864789747542144,-0.19322056196678566,Completed,1.6892874534516784,No Dropout,-1.4110165437162188
U0489,Student,Tech,YouTube,1.7118311620734896,-1.2700867512721201,Completed,-0.09203499307030236,No Dropout,-0.015352306608188251
U0490,Working Professional,Non-Tech,Coursera,1.349155068413852,1.6528357625566445,In Progress,0.7244044615856056,No Dropout,-0.015352306608188251
U0491,Fresher,Non-Tech,Coursera,-0.28288735305451734,-0.5008966160540242,In Progress,1.2810677261237249,No Dropout,0.682479811945827
U0492,Fresher,Tech,Skillshare,-0.46422539988433614,0.11445549212045265,In Progress,0.46462827146781666,No Dropout,0.682479811945827
U0493,Working Professional,Non-Tech,edX,1.349155068413852,1.0374836543821677,Completed,1.1326241889135595,No Dropout,1.380311930499842
U0494,Working Professional,Tech,edX,-0.8269014935439738,-0.9624106971848817,Completed,0.46462827146781666,No Dropout,-0.7131844251622036
U0495,Student,Tech,Skillshare,-0.10154930622469852,-1.116248724228501,In Progress,1.8377309906618435,No Dropout,-1.4110165437162188
U0496,Working Professional,Non-Tech,Coursera,0.44246483426475797,-0.9624106971848817,In Progress,-0.12914587737284355,No Dropout,-0.7131844251622036
U0497,Working Professional,Tech,Skillshare,-1.733591727693068,-0.9624106971848817,In Progress,0.9470697674008532,No Dropout,-0.7131844251622036
U0498,Fresher,Non-Tech,Udemy,-1.5522536808632492,0.4221315462076911,In Progress,1.3924003790313484,No Dropout,1.380311930499842
U0499,Working Professional,Non-Tech,Skillshare,-0.645563446714155,1.4989977355130255,Dropped,-1.6135812494744946,No Dropout,-1.4110165437162188
U0500,Working Professional,Non-Tech,Coursera,-0.8269014935439738,1.3451597084694062,In Progress,1.2810677261237249,No Dropout,1.380311930499842
